destination,hotel_name,rating,review_count,price,distance
raja ampat,YenBainut Homestay,,,Rp 1.215.001,
raja ampat,Sapta Jejak Pesona,,,Rp 1.306.800,
raja ampat,The Pilihan Hotel,5.0,1,,
raja ampat,Subdikar Guest House,4.2,5,,
raja ampat,Baronda Guesthouse & Residence,4.5,44,,
raja ampat,Aldy homestay - One-Bedroom House,,,Rp 1.013.546,
raja ampat,Iboryouh Homestay,,,,
raja ampat,Alvano homestay,4.5,4,,
raja ampat,Kakatua Hostel,4.4,99,,
raja ampat,YenBainut Homestay - One-Bedroom House,,,Rp 1.342.613,
raja ampat,Ayla City Hotel,4.0,27,Rp 416.004,
raja ampat,You & Me Hotel,3.6,264,,
raja ampat,Keruwo Homestay - Double Room with Shared Bathroom,,,Rp 331.396,
raja ampat,Gibran Dive Guest House - Deluxe Room with Shared Bathroom,5.0,8,Rp 1.595.327,
raja ampat,Parfray Homestay Raja Ampat - Double Room with Shared Bathroom,,,Rp 1.491.911,
raja ampat,Guardian Family Hotel,4.0,285,Rp 380.410,
raja ampat,Kayafyof Homestay - Double or Twin Room with Terrace,4.4,6,Rp 1.083.088,
raja ampat,Hotel Indah,3.7,258,,
raja ampat,PENGINAPAN SIOLA,4.6,23,,
raja ampat,Royal Mamberamo Hotel,4.2,782,Rp 451.500,
raja ampat,HOTEL F-TWO,3.7,159,,
raja ampat,Irene Homestay Raja Ampat - Double Room with Private Bathroom,,,Rp 1.049.751,
raja ampat,35 Inn,4.2,12,,
raja ampat,Warfanin homestay,1.0,1,,
raja ampat,Indah Guesthouse,4.6,15,,
raja ampat,JESONE Hotel & Resto,4.0,153,,
raja ampat,Penginapan Podomoro,4.0,100,,
raja ampat,Pilihan Hotel,1.0,1,,
raja ampat,Ramayana Inn,4.2,292,Rp 270.165,
raja ampat,Griya Biru,4.7,72,,
raja ampat,Frances Homestay - Raja Ampat - Double Room with Shared Bathroom,5.0,8,Rp 592.714,
raja ampat,Hotel Batanta,3.2,38,,
raja ampat,tempat penginapan,,,,
raja ampat,Family Homstay saukabu,,,,
raja ampat,Balal Homestay - Double Room,,,Rp 610.637,
raja ampat,Baracuda Homestay - Double Room,,,Rp 870.341,
raja ampat,Hotel Klabra,3.6,213,,
raja ampat,Hotel Marannu,3.5,121,,
raja ampat,Fakriba camping tour and travel - Tent,,,Rp 6.063.175,
raja ampat,favehotel Sorong,4.2,"1,479",Rp 618.993,
raja ampat,M Hotel Sorong,4.2,"1,495",Rp 488.366,
raja ampat,Homestay Zahra kabupaten Sorong,4.0,53,,
raja ampat,RedDoorz @ Simpang Lima Jupiter,4.1,109,,
raja ampat,Penginapan Kofiyau,4.1,54,,
raja ampat,Lovensia Hotel Sorong,3.9,222,,
raja ampat,Sareni Raja Ampat,5.0,10,,
raja ampat,Yensner Homestay,4.8,6,,
raja ampat,Saleo Pesona - Deluxe Room (2 Adults + 1 Child),5.0,1,Rp 506.504,
raja ampat,Happy Homestay Arborek - Double Room,,,Rp 1.823.487,
raja ampat,"Belagri Hotel And Restaurant - Superior Single Room, 1 Double Bed, No Windows",,,Rp 373.157,
raja ampat,Diving Mansuar and home - Double Room,,,Rp 1.823.308,
raja ampat,Saleo Pesona - One-Bedroom House,,,Rp 1.094.021,
raja ampat,manyaifun guest house - Double Room,,,Rp 722.118,
raja ampat,Warkori Guest House - Double Room,,,Rp 994.369,
raja ampat,Batanta Paradise Homestay - Double Room with Private Bathroom,,,Rp 883.963,
raja ampat,GG Homestay - One-Bedroom House,,,Rp 386.779,
raja ampat,"The Jeti Mangrove - Ecolodge, Cottage, Restaurant Kali Biru, Blue River - Double Room",4.6,6,Rp 1.114.274,
raja ampat,Pesona Papua Homestay - Double Room with Terrace,4.3,2,Rp 1.114.274,
raja ampat,Mentari homestay - Double Room,,,Rp 1.002.972,
raja ampat,Rumah Marianne - Double Room,5.0,8,Rp 405.239,
raja ampat,Hilda Guest House - Double Room with Terrace,,,Rp 1.231.490,
raja ampat,Raja Ampat Eco Lodge - Bungalow - Beach Front,5.0,16,,
raja ampat,Kri Raja Ampat Bungalows - Deluxe Bungalow with Sea View,5.0,8,,
raja ampat,Methos Homestay Raja Ampat,4.5,101,,
raja ampat,Meos Ambower Homestay Raja Ampat - Bungalow with Sea View,5.0,8,,
raja ampat,Alter Native Stay,4.3,19,,
raja ampat,Nyanse Homestay - Raja Ampat - Double Room with Sea View,5.0,8,,
raja ampat,TABARI DIVE LODGE - Double Room with Sea View,5.0,8,,
raja ampat,Firdas Bungalows - Double Room with Terrace,4.9,8,,
raja ampat,Nemo Homestay - Double Room,,,,
raja ampat,Raja Ampat Saukabu Homestay,,,,
raja ampat,Baronda Guest House - Two-Bedroom House,5.0,16,,
raja ampat,Speed boat flobamora,,,,
raja ampat,Yenbainus homestay - Superior Twin Room with Sea View,5.0,8,,
raja ampat,Homestay and Spearfishing Raja Ampat - Standard Family Room,,,,
raja ampat,1 bedroom double AC Penginapan Kofiyau,,,,
raja ampat,Erens Guest House - Deluxe Double Room with Sea View,4.9,8,,
raja ampat,Raja Ampat Camping,,,,
raja ampat,Junior Homestay - Vacation Home,5.0,8,,
raja ampat,Daroyen Village - Standard Double or Twin Room with Sea View,5.0,16,,
raja ampat,Nyandetor Homestay - Deluxe Double Room with Sea View,,,,
raja ampat,Yenauyau Homestay - King Room with Sea View,,,,
raja ampat,Sea Whip Homestay - Deluxe Double Room with Sea View,,,,
raja ampat,Tamaku homestay raja Ampat - Double Room,3.0,1,,
raja ampat,Raja Ampat dive tour - Double Room with Private Bathroom,,,,
raja ampat,Arborek Homestay - Economy Twin Room,,,,
raja ampat,Fam Homestay - Bungalow,,,,
raja ampat,Arborek Diving Homestay R4 - Standard Twin Room with Sea View,5.0,8,,
raja ampat,BRAVILIA GUEST HOUSE - Deluxe Double Room,,,,
raja ampat,Scuba Republic Beach Bungalows - Triple Bed Bungalow,4.8,8,Rp 1.494.958,
raja ampat,Hamueco Dive Resort Raja Ampat - Standard Double Room,4.5,6,Rp 1.524.531,
raja ampat,"Mambetron Homestay, Kri Island, Raja Ampat - Deluxe Bungalow with Sea View",5.0,8,Rp 1.026.809,
raja ampat,Scuba Republic Beach Bungalows - Double Bed Bungalow,4.8,8,Rp 1.494.958,
raja ampat,ID Home Stay Raja Ampat - Villa - Beach Front,3.2,8,Rp 667.274,
raja ampat,"Mambetron Homestay, Kri Island, Raja Ampat - Double or Twin Room with Sea View",5.0,8,Rp 1.002.972,
raja ampat,Andau Dive Resort Raja Ampat - Family Room with Sea View,4.3,6,Rp 5.743.429,
raja ampat,Raja Ampat Dive Lodge - Deluxe Double or Twin Room with Sea View,4.9,6,Rp 4.740.636,
raja ampat,Amfriwen Homestay - Double or Twin Room,4.9,8,Rp 1.002.972,
raja ampat,ID Home Stay Raja Ampat - Deluxe Double Room with Balcony,3.2,8,Rp 886.472,
raja ampat,Andau Dive Resort Raja Ampat - Deluxe Double or Twin Room with Sea View,4.3,6,Rp 5.743.429,
raja ampat,ID Home Stay Raja Ampat - Budget Double Room,3.2,8,Rp 667.274,
raja ampat,Raja Ampat Dive Resort - Standard Double or Twin Room with Balcony,,,Rp 3.545.351,
raja ampat,Beser Bay Homestay - Two-Bedroom House,5.0,8,Rp 1.002.972,
raja ampat,"Raja Ampat Dive Lodge - Deluxe Double or Twin Room, Non Smoking",4.9,6,Rp 4.588.649,
raja ampat,Efenli Arnes homestay - One-Bedroom House,4.9,4,Rp 1.076.277,
raja ampat,Mambetron Homestay Raja Ampat - Double Room with Private Bathroom,5.0,8,Rp 995.086,
raja ampat,Aldejus Homestay - Deluxe Queen Room with Two Queen Beds,5.0,8,Rp 1.323.077,
raja ampat,Sea Fans Homestay - Family Room,,,Rp 1.105.133,
raja ampat,Gibran Dive Guest House - Deluxe Room with Private Bathroom,5.0,8,Rp 2.552.774,
raja ampat,Happy Homestay Arborek - Budget Single Room,,,Rp 1.823.487,
raja ampat,Saleo Pesona Satu - Deluxe Room (2 Adults + 1 Child),5.0,1,Rp 506.504,
raja ampat,Kri Raja Ampat Bungalows - Standard Bungalow,5.0,8,,
raja ampat,Yenbainus homestay - Twin Room with Sea View,5.0,8,,
raja ampat,Alter Native Stay - Twin Room with Sea View,4.8,8,,
raja ampat,Alter Native Stay - Standard Twin Room with Sea View,4.8,8,,
raja ampat,Yenbainus homestay - Double Room with Sea View,5.0,8,,
raja ampat,Turtle Dive Homestay - One-Bedroom House,5.0,8,,
raja ampat,Famangkor Homestay - Family Bungalow,4.8,8,,
raja ampat,Kri Raja Ampat Bungalows - Superior Bungalow,5.0,8,,
raja ampat,Turtle Dive Homestay,4.7,47,,
raja ampat,Famangkor Homestay - Bungalow,4.8,8,,
raja ampat,TABARI DIVE LODGE - Large Double Room,5.0,8,,
raja ampat,Alter Native Stay - Quadruple Room with Bathroom,4.8,8,,
raja ampat,Erens Guest House - Double Room with Garden View,4.9,8,,
raja ampat,Arborek Diving Homestay R4 - Standard Bungalow with Fan,5.0,8,,
raja ampat,Yef Kabu Guest House - Large Double Room,,,,
raja ampat,Yef Kabu Guest House - Family Room,,,,
raja ampat,Saukabu Homestay - Twin Room,4.0,2,,
raja ampat,GAM BAY bungalow's - Deluxe Room (2 Adults + 1 Child),5.0,8,,
morotai,Marahai Villa Morotai,4.6,70,Rp 1.137.520,
morotai,Daloha Beach & Dive Resort Morotai,4.3,291,Rp 558.459,
morotai,Sinuan Homestay,4.8,31,Rp 324.001,
morotai,Moro Ma Doto,4.8,296,Rp 3.873.342,
morotai,Metita Beach & Dive Resort,4.5,39,,
morotai,Hotel Molokai Morotai,4.3,27,,
morotai,Sinuan homestay- Jabu 02 - Double Room with Sea View,4.7,5,Rp 497.184,
morotai,Marahai Villa Morotai - Villa,,,Rp 1.625.975,
morotai,Sinuan homestay in Morotai Island.,,,Rp 265.798,
morotai,Sinuan homestay in Morotai Island-Jabu 02,,,Rp 382.836,
morotai,Hotel RIA,3.8,85,,
morotai,Moro Ma Doto - Kulewe,4.2,2,Rp 4.680.057,
morotai,"D'Aloha Resort, next to clear blue sea",,,,
morotai,Falila Loft Studio,,,,
